G,AG,dist,mass,radius,lum,MG,teff,logg,met
15,1.73,14076.2703,4.074,16.467,2.846,-2.472,7279.388,2.558,-0.766
15,1.12,1863.9914,1.406,2,0.856,2.528,6642.958,3.946,-0.264
15,5.695,1336.9422,3.072,9.316,2.393,-1.325,7459.117,2.91,-0.873
15,0.123,48740.6863,5.971,86.228,3.421,-3.562,4431.768,1.309,0.217
15,1.726,651.1073,1.026,0.888,0.22,4.206,6915.198,4.561,-1.55
15,2.816,116.8173,0.574,0.499,-0.825,6.846,5056.256,4.725,-2.251
15,0.805,2020.7328,1.53,3.323,0.834,2.667,5088.79,3.576,0.031
15,0.078,43784.449,4.493,52.138,3.223,-3.285,5085.36,1.641,-1.149
15,2.145,15463.8758,5.286,56.846,3.182,-3.092,4753.92,1.603,0.199
15,1.348,6144.0257,2.369,6.486,1.977,-0.29,7032.656,3.234,-0.791
15,5.183,148.4935,1.035,1.863,0.317,3.959,5050.208,3.948,0.301
15,1.519,26710.4499,5.144,44.555,3.32,-3.652,5816.366,1.873,-0.4
15,0.411,31156.4757,1.487,75.354,3.206,-2.879,4187.412,0.802,-1.21
15,0.227,15530.7572,2.96,9.962,2.332,-1.183,6961.965,2.94,-0.589
15,3.338,17116.9297,3.57,159.964,3.866,-4.505,4202.321,0.494,-1.17
15,2.281,8965.7666,3.106,18.92,2.694,-2.044,6222.097,2.36,-1.456
15,1.772,159.8046,0.555,0.457,-0.955,7.21,4902.574,4.842,-2.035
15,0.462,1335.079,1.083,0.894,0.347,3.91,7414.403,4.594,-1.921
15,2.919,119035.111,21.467,584.497,5.236,-8.298,4838.479,0.28,-1.413
15,0.008,4880.4243,1.916,2.581,1.231,1.55,7259.335,3.873,0.195
15,1.058,99666.3493,10.052,238.943,4.378,-6.051,4615.863,0.685,0.24
15,2.722,21139.7456,5.692,63.399,3.622,-4.347,5800.409,1.542,-1.654
15,1.856,2098.9543,1.467,2.698,1.265,1.534,7241.28,3.69,-0.716
15,4.289,725.0319,2.001,2.446,1.295,1.409,7734.13,3.942,0.276
15,5.024,274.0348,1.288,1.38,0.772,2.787,7623.291,4.252,-0.978
15,3.352,33717.8359,9.514,190.999,4.306,-5.991,4954.32,0.882,-0.783
15,5.081,476.2304,1.612,2.812,1.259,1.53,7066.626,3.739,-0.754
15,4.536,919.9348,1.873,7.905,1.642,0.645,5254.646,2.873,-0.922
15,2.385,836.2467,1.368,1.186,0.688,3.003,7835.347,4.414,-0.844
15,1.594,37834.5597,6.615,109.984,3.748,-4.483,4735.173,1.118,-1.075
15,0.8,1483.2293,0.944,1.14,0.571,3.344,7471.871,4.278,-2.33
15,2.967,10981.5711,4.378,23.994,3.119,-3.17,7057.424,2.307,-0.484
15,0.376,35741.4228,4.457,42.28,3.136,-3.142,5369.482,1.829,-0.436
15,3.175,506.7761,1.268,1.108,0.571,3.301,7578.728,4.575,-1.04
15,0.947,438.2095,0.743,0.604,-0.439,5.845,5735.371,4.762,-1.767
15,1.407,130.4162,0.459,0.422,-1.25,8.017,4304.017,4.821,-1.663
15,5.985,643.2603,0.927,14.444,1.937,-0.027,4606.316,2.133,-1.244
15,4.156,46.8699,0.552,0.525,-1.031,7.49,4378.282,4.707,-0.695
15,0.706,2690.3282,1.577,3.301,1.013,2.145,5662.214,3.578,-0.021
15,2.954,5700.5929,2.869,13.329,2.559,-1.734,6861.126,2.636,-1.319
15,1.598,3168.1139,2.011,5.646,1.517,0.898,5788.14,3.178,-0.337
15,0.317,16640.0221,3.079,9.202,2.437,-1.423,7699.285,3.074,-0.966
15,3.331,5051.8417,3.748,14.341,2.592,-1.848,6739.21,2.567,-0.195
15,1.127,17666.733,4.643,45.669,2.92,-2.362,4562.377,1.75,0.147
15,0.356,2321.7059,1.305,1.4,0.757,2.815,7501.833,4.235,-0.82
15,0.071,4634.6475,1.925,6.059,1.292,1.599,4905.745,3.048,0.301
15,0.805,9328.9324,2.851,6.376,2.114,-0.654,7677.799,3.229,0.127
15,2.245,7812.9535,1.046,35.632,2.648,-1.709,4415.498,1.376,-1.402
15,0.066,49187.7114,5.195,72.181,3.36,-3.525,4676.145,1.425,-0.632
15,2.865,899.6927,1.349,3.615,0.95,2.365,5217.402,3.437,-0.76
15,1.13,2334.9092,1.098,2.113,1.089,2.028,7393.657,3.846,-2.255
15,6.577,293.8459,2.012,5.228,1.431,1.082,5721.725,3.318,-0.021
15,0.899,170971.7777,12.659,271.83,4.709,-7.064,5237.831,0.657,-1.919
15,3.714,2730.4785,1.95,20.517,2.291,-0.896,4739.573,2.102,-0.754
15,0.327,21579.2256,3.81,12.416,2.651,-1.997,7495.543,2.735,-0.136
15,1.997,2288.0363,1.681,4.587,1.395,1.205,5983.048,3.289,-0.709
15,4.445,343.1903,1.015,1.832,0.736,2.877,6479.669,3.926,-1.304
15,0.315,146880.0064,9.472,126.807,4.311,-6.149,6097.183,1.136,-0.397
15,5.504,816.6159,0.981,12.302,1.938,-0.065,4995.927,2.25,-1.814
15,1.083,999.5152,0.88,0.98,0.348,3.918,7086.793,4.368,-2.466
15,3.494,1117.9431,2.004,3.017,1.346,1.264,7173.254,3.765,0.135
15,4.001,1543.5357,2.5,7.699,1.836,0.057,5953.815,3.059,-0.088
15,1.847,1448.4182,1.38,1.765,0.941,2.348,7429.371,4.064,-0.624
15,1.438,108489.5171,11.193,229.067,4.527,-6.615,5135.926,0.803,-1.17
15,0.722,1659.1957,1.012,1.718,0.606,3.179,6206.287,3.952,-0.906
15,0.862,22036.7694,3.678,34.029,2.923,-2.578,5293.908,1.938,-1.144
15,0.352,2042.7646,1.037,1.847,0.637,3.097,6097.814,3.905,-0.788
15,0.382,3223.2377,1.537,1.959,1.041,2.077,7470.391,4.027,-0.378
15,0.018,2218.8457,1.001,1.184,0.603,3.251,7467.99,4.266,-1.932
15,3.845,1045.3271,1.656,3.575,1.446,1.059,6981.465,3.527,-0.635
15,2.169,67635.7371,10.649,200.444,4.425,-6.32,5179.683,0.797,-0.327
15,0.469,2859.3416,1.74,3.862,1.003,2.249,5205.561,3.433,0.097
15,6.252,5235.0431,7.514,46.476,3.784,-4.846,7436.769,1.976,0.118
15,2.826,570.7947,1.187,1.187,0.529,3.391,7147.34,4.339,-0.974
15,3.127,4416.8127,0.902,24.51,2.463,-1.352,4786.615,1.654,-2.336
15,3.289,18446.6975,6.255,87.354,3.747,-4.619,5309.557,1.327,-1.4
15,2.089,1039.4491,1.314,2.418,0.737,2.827,5644.973,3.773,-0.027
15,0.029,15268.3929,2.618,7.038,2.261,-0.948,7952.068,3.064,-1.414
15,1.46,41571.621,7.528,149.144,3.842,-4.554,4293.353,0.959,0.216
15,0.907,57876.2034,7.874,159.867,3.918,-4.72,4331.33,0.889,0.091
15,0.823,2022.4778,0.92,2.67,0.845,2.647,5714.101,3.526,-1.954
15,0.496,909.1219,0.811,0.92,-0.003,4.711,5972.394,4.396,-0.732
15,0.172,4837.2509,1.49,3.61,1.319,1.405,6456.012,3.447,-1.259
15,4.335,4704.7204,4.223,32.95,2.956,-2.698,5483.642,1.982,-0.284
15,1.707,76725.3257,8.971,115.915,4.298,-6.131,6331.854,1.245,-0.977
15,0.821,217.4441,0.534,0.418,-1.053,7.493,4841.312,4.946,-1.881
15,1.154,2656.7195,1.556,2.682,1.182,1.725,6924.748,3.752,-0.567
15,3.087,33825.9593,8.771,137.998,4.165,-5.734,5372.345,1.092,-0.169
15,1.038,40683.6924,4.864,41.087,3.496,-4.085,6702.637,1.883,-1.674
15,3.795,736.626,1.256,2.315,1.142,1.869,7282.273,3.783,-1.558
15,1.832,4462.1996,2.405,7.886,1.902,-0.08,6111.7,2.947,-0.483
15,1.641,1779.4157,1.159,2.166,1.047,2.107,7128.217,3.861,-1.701
15,5.424,1140.9187,0.927,19.138,2.23,-0.711,4736.454,1.804,-1.394
15,3.573,358.7932,1.188,1.076,0.425,3.652,7067.984,4.512,-0.864
15,0.658,12506.4498,1.307,35.519,2.525,-1.144,4120.678,1.436,-0.244
15,0.453,310676.9338,20.637,710.441,5.174,-7.915,4233.855,0.045,-0.492
15,1.487,2279.8273,1.713,3.99,1.185,1.724,5687.524,3.419,-0.203
15,0.002,8880.4043,2.018,4.882,1.767,0.256,7184.604,3.316,-0.687
15,4.586,65.2521,0.704,0.568,-0.623,6.341,5319.529,4.935,-1.105
15,0.279,1147.4727,0.798,0.903,0.142,4.422,6559.374,4.41,-2.178
15,0.332,1510.8079,1.101,0.906,0.408,3.772,7626.379,4.58,-2.522
15,3.016,256.3718,0.988,0.838,-0.101,4.94,5919.019,4.65,-0.217
15,0.553,1947.568,1.368,1.215,0.688,2.999,7740.851,4.516,-0.584
15,0.356,111309.3241,8.486,163.228,4.163,-5.588,4935.185,0.865,-1.932
15,0.291,12246.6155,0.839,17.298,2.211,-0.731,4929.501,1.898,-2.349
15,1.567,92213.8178,10.572,159.439,4.412,-6.391,5763.714,1.005,-0.19
15,1.91,737.015,0.907,1.085,0.404,3.753,6956.908,4.313,-1.954
15,6.308,128.3657,0.99,1.182,0.649,3.15,7675.044,4.274,-2.345
15,4.272,1630.021,2.328,5.285,2.017,-0.333,7974.078,3.341,-1.058
15,0.91,35589.0514,4.992,78.232,3.418,-3.667,4642.033,1.331,-1.082
15,3.447,31990.3671,9.576,190.391,4.307,-5.972,4964.519,0.743,-0.863
15,5.452,270.2084,1.05,1.728,0.943,2.39,7516.013,4.029,-2.175
15,0.917,5416.3128,2.248,3.833,1.699,0.414,7799.301,3.597,-0.11
15,5.512,4368.927,4.991,49.562,3.377,-3.714,5698.045,1.653,-2.168
15,0.169,536125.2132,27.671,715.359,5.467,-8.816,4992.73,0.04,-1.256
15,1.23,95544.4813,8.979,117.355,4.309,-6.131,6333.569,1.236,-1.133
15,1.591,1014.2217,1.322,1.234,0.518,3.379,6966.034,4.396,-0.175
15,2.873,17374.0191,5.779,48.638,3.474,-4.073,6081.532,1.839,0.012
15,5.974,214.6485,0.997,4.863,0.99,2.367,4604.001,3.107,-0.072
15,0.832,15402.1415,3.39,13.012,2.569,-1.77,6984.5,2.732,-0.679
15,4.011,1468.1715,1.007,13.488,1.863,0.155,4569.106,2.254,-1.12
15,1.661,80.7756,0.402,0.367,-1.492,8.803,4017.725,4.838,-2.596
15,0.72,2810.8037,1.588,2.031,1.054,2.035,7391.704,3.997,-0.251
15,1.727,25709.9131,4.945,41.574,3.365,-3.777,6177.16,1.897,-0.468
15,2.256,13428.7445,4.569,18.336,3.017,-2.896,7614.578,2.546,-0.435
15,3.925,1455.2032,0.854,10.828,1.806,0.26,4934.32,2.346,-1.711
15,0.643,27195.0946,4.826,25.579,2.98,-2.816,6309.004,2.143,0.003
15,1.326,261.8163,0.646,0.538,-0.726,6.584,5151.626,4.783,-1.663
15,0.176,7153.7327,2.479,7.749,1.65,0.552,5331.798,3.109,0.28
15,3.257,2453.8785,2.273,4.959,1.96,-0.207,7968.803,3.383,-0.649
15,0.745,24947.9302,0.898,63.383,3.11,-2.731,4320.282,0.744,-1.655
15,0.198,2645.8522,0.909,1.816,0.833,2.689,6880.244,3.796,-2.573
15,2.535,4485.7692,2.786,19.528,2.258,-0.794,4766.136,2.276,-0.197
15,1.051,9233.7388,3.044,8.644,2.193,-0.878,6901.502,3.017,0.254
15,1.66,260576.9531,27.617,805.049,5.444,-8.739,4646.104,0.032,-0.788
15,3.457,861.3529,1.35,2.211,1.137,1.867,7427.589,3.835,-1.178
15,3.227,570.8405,1.054,2.931,0.715,2.99,5061.684,3.502,-0.385
15,1.239,7441.1206,3.013,11.057,2.102,-0.597,5788.795,2.841,0.002
15,0.6,2816.9967,1.246,1.969,1.027,2.151,7389.675,3.913,-1.316
15,1.118,7730.4724,2.762,10.709,2.101,-0.559,5879.268,2.732,-0.816
15,3.743,12857.8117,5.698,65.274,3.589,-4.289,5610.865,1.606,-1.206
15,1.921,1068.767,0.969,1.445,0.727,2.934,7256.135,4.099,-1.952
15,1.05,9034.9893,2.978,10.218,2.181,-0.83,6304.036,2.894,-0.162
15,0.024,4391.3648,1.789,2.23,1.156,1.763,7477.981,3.979,-0.015
15,0.573,834.7284,1.003,0.862,-0.055,4.82,5991.986,4.574,-0.25
15,1.295,5623.5621,3.037,11.587,1.916,-0.045,5082.9,2.797,0.132
15,0.239,73272.8783,6.204,92.049,3.731,-4.564,5123.784,1.205,-1.661
15,2.19,2692.8996,2.253,6.316,1.596,0.659,5726.248,3.144,0.053
15,0.818,6895.9445,0.951,14.405,1.948,-0.011,4643.491,2.088,-1.089
15,4.241,475.9748,1.535,1.992,0.912,2.371,6875.512,4.006,-0.065
15,3.264,906.4948,1.025,5.206,1.131,1.95,4824.623,3.046,-0.539
15,6.059,44.8764,0.751,0.711,-0.384,5.681,5456.272,4.591,-0.638
15,1.071,16540.0534,4.494,29.033,2.753,-2.163,5198.18,2.158,0.232
15,0.607,4295.8946,1.519,3.818,1.389,1.228,6535.306,3.426,-1.326
15,6.168,1387.0479,4.422,27.12,2.668,-1.878,5120.985,2.136,0.043
15,0.713,3726.0767,1.157,8.6,1.414,1.43,4418.265,2.634,0.262
15,2.485,197616.4917,28.608,658.364,5.481,-8.964,5248.884,0.107,0.109
15,2.349,6378.4584,3,8.573,2.431,-1.373,7945.879,3.042,-1.103
15,2.609,75663.8185,13.139,301.21,4.719,-7.003,5002.253,0.571,-1.909
15,5.768,56.153,0.702,0.681,-0.283,5.485,5909.033,4.633,-2.515
15,0.101,31904.4609,3.772,33.124,2.936,-2.62,5405.405,1.942,-0.976
15,0.545,1986.4747,1.259,1.295,0.701,2.965,7554.736,4.301,-0.704
15,0.037,5853.0541,2.085,3.218,1.398,1.126,7158.588,3.716,0.23
15,0.425,4603.4318,1.393,2.606,1.394,1.259,7934.026,3.662,-2.083
15,0.67,99010.0557,9.241,82.365,4.096,-5.649,6683.868,1.349,0.193
15,1.894,33105.9221,6.018,77.302,3.682,-4.494,5437.583,1.434,-1.22
15,6.335,144.422,1.336,1.568,0.723,2.866,6950.136,4.167,-0.292
15,0.09,65369.8419,5.226,46.662,3.522,-4.167,6382.914,1.781,-1.052
15,0.606,33517.6643,4.294,24.973,3.144,-3.233,7018.829,2.252,-0.556
15,1.695,289.9181,0.825,0.668,-0.484,5.994,5317.642,4.963,-0.132
15,2.916,953.5978,1.331,3.904,1.022,2.187,5234.424,3.348,-0.62
15,2.52,89048.6896,17.155,503.48,4.917,-7.268,4339.192,0.265,-0.481
15,4.626,2158.0124,0.905,32.408,2.499,-1.296,4249.863,1.437,-1.185
15,0.726,4327.7409,2.055,3.939,1.411,1.092,6519.17,3.533,0.116
15,4.151,330.2857,1.01,1.473,0.583,3.255,6615.073,4.078,-1.14
15,0.108,5045.7831,1.722,2.433,1.33,1.377,7912.605,3.893,-0.776
15,1.916,4692.8181,2.422,5.614,1.973,-0.273,7541.875,3.326,-0.44
15,3.151,2196.3497,2.382,5.117,1.791,0.14,7116.726,3.37,0.13
15,3.62,22729.5039,8.05,149.543,4.087,-5.403,4935.342,0.986,-1.277
15,4.717,61128.7215,23.9,665.676,5.366,-8.648,4883.921,0.116,-0.241
15,1.903,32650.2916,6.232,83.784,3.679,-4.472,5213.378,1.392,-0.284
15,3.596,1032.4962,1.438,4.767,1.37,1.335,5786.239,3.145,-1.991
15,1.159,4002.5073,2.18,4.132,1.515,0.83,6755.057,3.486,0.16
15,2.817,2358.0454,2.133,5.958,1.735,0.32,6384.781,3.264,-0.373
15,0.295,70945.9278,6.028,47.517,3.673,-4.549,6897.28,1.801,-0.843
15,3.758,3640.981,3.928,21.489,2.499,-1.565,5220.209,2.371,0.294
15,6.131,452.0867,1.619,3.695,1.656,0.593,7746.16,3.607,-2.332
15,4.602,17539.3101,8.394,106.869,4.191,-5.822,6198.315,1.261,-0.658
15,0.021,10716.673,1.65,15.98,2.027,-0.171,4613.369,2.246,-0.307
15,6.06,890.4081,2.86,8.203,2.18,-0.808,7029.185,3.014,-0.238
15,1.079,23404.8437,4.479,21.134,3.024,-2.925,7118.778,2.497,-0.579
15,2.073,14865.9393,4.929,25.696,3.018,-2.934,6436.747,2.221,0.226
15,1.65,12690.0093,4.494,29.431,2.753,-2.167,5162.983,2.139,0.2
15,1.678,1060.0762,1.203,1.172,0.616,3.196,7559.939,4.364,-1.224
15,1.528,2250.0606,1.366,5.77,1.241,1.711,4883.132,3.043,-0.204
15,0.96,2025.5707,1.29,1.648,0.883,2.507,7438.165,4.094,-1.152
15,2.629,26654.3632,6.223,66.854,3.768,-4.758,6142.365,1.579,-1.478
15,3.517,359.6385,1.14,0.973,0.421,3.704,7415.822,4.597,-1.475
15,4.35,3250.4081,4.225,23.067,2.647,-1.909,5485.293,2.209,0.275
15,0.3,19496.921,3.328,13.795,2.56,-1.75,6749.032,2.762,-1.145
15,3.989,6653.0279,2.724,71.062,3.24,-3.104,4398.253,1.143,-1.053
15,0.176,2562.2413,0.835,2.443,0.795,2.781,5806.958,3.687,-2.304
15,0.836,1488.981,1.067,1.159,0.58,3.299,7446.195,4.326,-1.567
15,1.942,16101.1077,4.268,33.779,3.059,-2.976,5746.14,1.964,-0.4
15,0.807,2871.8521,1.456,3.604,1.119,1.902,5759.428,3.432,-0.651
15,1.023,1280.2933,1.047,0.997,0.537,3.44,7833.075,4.419,-2.217
15,2.735,747.3881,0.965,1.377,0.745,2.898,7512.649,4.1,-2.309
15,0.93,49626.7368,6.245,95.818,3.68,-4.408,4879.525,1.253,-0.935
15,1.294,12650.8126,2.945,19.134,2.601,-1.805,5865.403,2.322,-1.549
15,3.053,3610.7075,2.699,8.299,2.2,-0.841,7069.264,2.973,-0.686
15,0.097,1383.3517,1.034,0.887,0.222,4.198,6928.657,4.632,-1.458
15,5.791,35.3313,0.635,0.572,-0.678,6.468,5136.154,4.704,-1.394
15,0.185,2958.7817,1.648,1.682,0.872,2.459,7313.708,4.186,0.197
15,3.197,204.1068,0.822,0.676,-0.185,5.254,6276.884,4.66,-2.565
15,0.928,90347.8574,8.563,131.37,4.167,-5.707,5515.083,1.083,-0.328
15,6.748,93.9652,0.943,1.146,0.554,3.387,7376.535,4.28,-2.311
15,1.841,11156.6386,1.696,30.013,2.76,-2.078,5133.864,1.645,-2.376
15,0.189,206252.0501,11.789,217.446,4.572,-6.761,5411.586,0.838,-0.13
15,4.46,1509.7395,2.286,8.108,2.014,-0.355,6426.154,3.048,-1.429
15,1.57,1830.0667,1.824,3.992,1.051,2.118,5261.744,3.442,0.299
15,0.48,5353.5418,1.793,8.834,1.582,0.877,4800.943,2.788,-0.086
15,0.909,184.1402,0.529,0.505,-1.128,7.766,4220.333,4.714,-0.867
15,3.568,395.3796,1.076,2.063,0.505,3.447,5346.814,3.83,-0.167
15,0.09,2152.8562,1.118,1.203,0.598,3.244,7385.69,4.314,-1.353
15,0.189,3302.3818,1.118,2.545,1.005,2.217,6416.845,3.679,-1.583
15,4.215,198.7012,0.9,1.22,0.148,4.294,5662.05,4.26,-0.278
15,0.342,602.5265,0.772,0.692,-0.413,5.758,5438.085,4.63,-0.87
15,2.282,421.6725,0.807,0.886,0.059,4.593,6308.249,4.432,-1.493
15,5.921,553.8797,1.793,9.913,1.76,0.361,5022.19,2.685,-0.37
15,1.828,4466.4605,2.385,6.162,1.889,-0.078,6860.239,3.211,-0.26
15,3.281,455.6619,0.823,1.367,0.537,3.426,6687.061,4.048,-2.337
15,0.995,8425.3242,2.721,6.427,2.11,-0.623,7628.014,3.255,-0.229
15,3.859,196.4601,0.933,0.784,0.038,4.675,6624.261,4.65,-1.794
15,1.135,1593.368,1.026,3.482,0.78,2.853,4821.708,3.371,-0.217
15,5.036,4935.6426,5.4,24.774,3.248,-3.502,7481.776,2.346,-0.032
15,6.394,296.1158,1.98,3.739,1.35,1.249,6458.367,3.579,0.16
15,4.507,5676.5774,5.026,56.872,3.224,-3.277,4871.348,1.611,-0.162
15,1.14,58198.2586,6.901,51.958,3.829,-4.964,7217.293,1.827,-0.106
15,0.344,13561.5787,1.409,19.207,2.321,-1.006,4982.791,2,-1.729
15,1.223,363.3864,0.878,0.734,-0.467,5.975,5121.024,4.772,0.272
15,3.517,1710.8103,2.058,5.221,1.735,0.317,6822.292,3.337,-0.822
15,2.95,1817.4356,2.227,3.252,1.562,0.752,7824.209,3.749,0.043
15,4.538,301.5517,1.004,2.228,0.659,3.065,5621.909,3.716,-1.041
15,5.062,3610.8509,4.281,41.583,3.042,-2.85,5127.94,1.833,-1.086
15,7.019,90.3137,1.177,1.071,0.623,3.202,7940.023,4.438,-1.558
15,2.86,191.4346,0.834,0.879,-0.394,5.73,4878.783,4.53,0.204
15,0.285,811.29,0.888,0.734,-0.184,5.169,6028.265,4.775,-0.924
15,3.457,245.9695,0.805,0.839,0.081,4.589,6566.292,4.487,-2.621
15,1.792,6363.3447,3.058,10.125,2.172,-0.811,6300.794,2.872,0.121
15,0.033,243554.0147,15.019,433.19,4.801,-6.966,4374.827,0.274,-0.389
15,5.687,944.4778,2.759,6.829,2.075,-0.563,7254.794,3.184,0.011
15,1.39,5854.4257,2.248,5.272,1.967,-0.228,7759.242,3.339,-1.105
15,2.003,497.4934,0.786,0.944,0.092,4.513,6231.354,4.383,-1.685
15,0.081,25606.4037,2.172,55.809,2.918,-2.122,4122.389,1.261,-0.188
15,1.41,103651.2957,11.636,295.785,4.55,-6.488,4580.493,0.612,-0.244
15,0.435,40255.9415,5.101,62.324,3.311,-3.46,4891.841,1.524,-1.018
15,2.208,1224.0089,1.219,2.008,0.94,2.353,6958.264,3.908,-1.108
15,2.766,308.4959,0.827,0.8,-0.007,4.788,6392.113,4.539,-2.043
15,0.403,5242.1138,2.085,3.951,1.446,0.999,6639.501,3.583,0.281
15,0.517,2549.8946,1.109,2.354,0.906,2.45,6303.326,3.73,-1.293
15,1.957,1001.5195,1.387,1.269,0.662,3.039,7458.926,4.505,-0.334
15,1.266,10659.6167,3.158,8.555,2.432,-1.405,7959.348,3.013,-0.521
15,2.155,728.4138,0.886,1.31,0.482,3.533,6619.794,4.132,-1.569
15,1.951,1088.9423,1.39,3.118,0.763,2.864,5043.446,3.581,-0.078
15,0.142,2291.6133,1.329,2.331,0.656,3.057,5487.505,3.784,0.204
15,5.114,63.3088,0.748,0.592,-0.454,5.879,5746.418,4.925,-1.433
15,0.216,2930.7143,1.175,2.507,0.899,2.449,6083.588,3.705,-1.05
15,2.6,1423.8269,1.424,2.763,1.224,1.633,6985.672,3.685,-1.141
15,1.075,111822.9485,10.081,197.473,4.415,-6.317,5187.355,0.864,-1.354
15,2.029,104362.7979,15.332,531.795,4.883,-7.122,4139.308,0.175,0.13
15,0.814,68240.4983,6.655,80.916,3.873,-4.985,5933.129,1.415,-1.671
15,0.563,30057.994,4.862,22.027,3.019,-2.953,6955.407,2.417,0.199
15,2.558,4253.8801,2.624,8.06,2.143,-0.702,6942.564,3.054,-0.879
15,0.047,8449.7861,2.302,6.766,1.739,0.318,6005.449,3.101,-0.21
15,2.912,592.7448,1.288,1.147,0.599,3.224,7567.294,4.414,-0.956
15,4.599,23259.4085,10.339,141.778,4.432,-6.432,6184.376,1.089,-0.746
15,0.997,416.7295,0.886,0.737,-0.444,5.903,5182.166,4.713,0.176
15,0.953,15471.1214,3.472,15.489,2.62,-1.901,6593.184,2.614,-1.089
15,4.123,499.053,1.521,2.336,0.902,2.387,6315.003,3.87,-0.021
15,6.22,7708.684,9.241,84.818,4.096,-5.655,6586.519,1.37,0.177
15,2.333,89000.7454,13.193,229.698,4.701,-7.08,5670.504,0.728,-0.34
15,6.505,4187.1055,7.414,75.388,3.698,-4.615,5557.108,1.457,0.257
15,0.368,4428.6739,0.981,6.738,1.367,1.401,4857.672,2.764,-0.62
15,2.222,16027.0764,4.448,45.722,3.2,-3.247,5358.402,1.661,-2.342
15,1.01,27358.4301,4.112,31.304,3.138,-3.196,6247.423,2.061,-1.078
15,5.78,284.5392,1.499,3.788,1.106,1.949,5575.973,3.436,-0.624
15,4.012,3557.7914,2.853,18.334,2.591,-1.768,5957.672,2.342,-1.992
15,0.49,50515.1576,5.212,50.328,3.478,-4.007,5990.949,1.702,-1.837
15,1.664,35074.2193,5.701,45.405,3.608,-4.389,6797.494,1.881,-1.09
15,0.6,1480.4264,1.198,1.19,0.458,3.548,6849.282,4.354,-0.464
15,3.981,25843.7424,9.51,183.213,4.311,-6.042,5073.666,0.89,-0.841
15,0.161,36241.3746,1.243,67.717,3.2,-2.957,4402.025,0.775,-1.591
15,1.547,389.071,0.785,0.779,-0.315,5.503,5424.035,4.527,-0.339
15,4.322,20484.4757,8.275,111.726,4.205,-5.879,6111.158,1.278,-1.206
15,5.613,1355.4993,3.281,8.875,2.355,-1.273,7473.154,3.093,0.213
15,0.753,21027.302,4.155,28.525,2.82,-2.367,5451.103,2.138,-0.136
15,3.508,2923.6688,2.699,8.144,2.2,-0.838,7136.24,2.987,-0.97
15,0.166,45092.6673,5.018,61.626,3.288,-3.436,4853.088,1.57,-0.407
15,1.483,829.7995,1.242,1.199,0.286,3.922,6183.164,4.361,0.276
15,4.959,291.2651,1.134,1.449,0.807,2.719,7589.764,4.159,-1.481
15,1.274,3623.6219,1.643,3.084,1.513,0.93,7807.619,3.569,-1.35
15,0.521,7023.5353,1.282,11.494,1.828,0.246,4851.454,2.43,-0.695
15,1.262,1711.9522,1.104,1.551,0.867,2.57,7597.31,4.059,-1.594
15,0.648,24484.7652,0.955,61.899,3.063,-2.592,4253.628,0.836,-1.51
15,1.202,402.2921,0.74,0.605,-0.399,5.775,5866.372,4.764,-2.415
15,0.587,66012.5066,3.04,192.055,3.959,-4.685,4045.64,0.357,-1.332
15,3.301,590.2645,1.241,1.436,0.748,2.844,7370.035,4.195,-1.034
15,4.436,52250.341,19.633,503.982,5.115,-8.026,4859.511,0.358,-0.748
15,0.598,16894.8294,3.838,16.941,2.547,-1.736,6044.073,2.503,0.1
15,0.78,23154.8702,3.499,25.308,2.914,-2.604,6107.59,2.136,-1.246
15,3.496,453.3032,1.166,1.843,0.576,3.222,5890.691,3.955,-0.045
15,3.274,18964.311,6.515,58.661,3.709,-4.663,6339.059,1.709,-0.229
15,2.933,511.9716,1.144,1.365,0.46,3.521,6402.438,4.197,-0.257
15,1.114,1974.6557,1.688,1.576,0.899,2.409,7673.048,4.338,0.167
15,0.11,7377.4598,2.132,3.68,1.649,0.55,7730.244,3.637,-0.3
15,5.461,55.9692,0.713,0.733,-0.435,5.799,5219.322,4.537,-0.688
15,2.563,1768.3323,1.681,4.727,1.395,1.199,5893.671,3.269,-0.986
15,2.659,351.2531,0.94,0.808,0.059,4.613,6607.88,4.616,-1.673
15,4.576,137.4003,0.918,0.761,0.02,4.734,6656.768,4.648,-2.172
15,4.771,723.5031,1.701,3.366,1.502,0.932,7428.704,3.644,-0.695
15,2.816,2715.6164,2.386,4.743,1.854,0.015,7666.398,3.443,-0.064
15,0.868,10470.3628,2.795,11.161,2.254,-0.968,6290.066,2.802,-1.134
15,0.106,66666.8752,5.763,80.267,3.59,-4.225,5059.768,1.38,-0.662
15,3.913,20151.451,7.367,81.379,4.026,-5.435,6460.174,1.533,-1.48
15,0.231,8206.7109,2.759,9.613,1.798,0.198,5211.621,3.01,0.279
15,1.198,27526.6484,4.579,43.018,3.253,-3.397,5693.441,1.855,-2.32
15,3.823,616.3869,1.061,1.716,1.014,2.227,7855.492,3.967,-2.376
15,5.155,464.186,1.795,5.29,1.288,1.512,5239.327,3.257,-0.442
15,3.447,1417.6302,1.869,4.802,1.55,0.795,6394.357,3.379,-0.475
15,1.168,771.0813,1.012,0.973,0.116,4.397,6222.274,4.454,-0.458
15,0.389,3722.3786,1.784,2.302,1.157,1.756,7367.025,3.954,0
15,0.126,1741.3114,1.077,1.681,0.404,3.67,5585.751,4.002,0.128
